번호,사업장명,소재지전체주소,도로명전체주소,인허가일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,입소정원,자격소유인원수,총인원수,위치정보(X),위치정보(Y),인허가번호,상세영업상태명
332,수락한신아파트경로당,서울특별시 노원구 상계동 1013-22번지 ,,19970418,운영중,,,,,,,38,0,0,,,3.1E+15,운영
331,갈월경로당,서울특별시 노원구 상계동 1008-18번지 ,,19970123,운영중,,,,,,,20,0,0,205093.1031,463530.888,3.1E+15,운영
330,진로유통대림아파트경로당,서울특별시 노원구 중계동 78번지 ,,19971203,운영중,,,,,,,24,0,0,207171.1827,460712.3965,3.1E+15,운영
329,금호타운아파트경로당,서울특별시 노원구 중계동 583번지 ,,19970331,운영중,,,,,,,32,0,0,207103.4328,460520.2434,3.1E+15,운영
328,학여울청구아파트경로당,서울특별시 노원구 하계동 312번지 ,,19971114,운영중,,,,,,,67,0,0,,,3.1E+15,운영
327,하계2차현대아파트경로당,서울특별시 노원구 하계동 288번지 ,,19971215,운영중,,,,,,,38,0,0,206290.1047,460251.0945,3.1E+15,운영
326,하계1차청구아파트경로당,서울특별시 노원구 하계동 251번지 ,,19971114,운영중,,,,,,,100,0,0,206246.1061,459671.8243,3.1E+15,운영
325,공릉3동경로당,서울특별시 노원구 공릉동 370-15번지 2 2동 201호,,19971119,운영중,,,,,,,82,0,0,206599.8298,458387.6034,3.1E+15,운영
324,동부아파트경로당,서울특별시 노원구 공릉동 705번지 ,,19971010,운영중,,,,,,,0,0,0,206870.4421,458416.8149,3.1E+15,운영
323,신아경로당,서울특별시 노원구 월계동 378-68번지 ,,19970318,운영중,,,,,,,65,0,0,,,3.1E+15,운영
322,대동아파트경로당,서울특별시 노원구 월계동 411-2번지 ,,19970724,운영중,,,,,,,49,0,0,,,3.1E+15,운영
321,상계대림아파트경로당,서울특별시 노원구 상계동 172번지 ,,19960605,운영중,,,,,,,0,0,0,206505.3355,462297.4305,3.1E+15,운영
320,중계동염광아파트경로당,서울특별시 노원구 중계동 445번지 ,,19960408,운영중,,,,,,,45,0,0,206367.3747,461535.726,3.1E+15,운영
319,건영3차아파트경로당,서울특별시 노원구 중계동 360-15번지 ,,19960125,운영중,,,,,,,36,0,0,206487.1361,460693.0594,3.1E+15,운영
318,덕산경로당,서울특별시 노원구 상계동 ,,19990317,운영중,,,,,,,41,0,0,,,3.1E+15,운영
317,상계2차중앙하이츠경로당,서울특별시 노원구 상계동 1282번지 ,,19991124,운영중,,,,,,,33,0,0,205958.2834,461400.1088,3.1E+15,운영
316,성원아파트경로당,서울특별시 노원구 상계동 1283번지 ,,19991213,운영중,,,,,,,22,0,0,205741.1201,462000.1224,3.1E+15,운영
315,중앙하이츠경로당,서울특별시 노원구 상계동 1068번지 ,,19991203,운영중,,,,,,,23,0,0,204493.3162,463317.0752,3.1E+15,운영
314,은빛3단지어르신방경로당,서울특별시 노원구 상계동 1264번지 ,,19990524,운영중,,,,,,,121,0,0,204931.3218,464508.9528,3.1E+15,운영
313,은빛2단지경로당,서울특별시 노원구 상계동 1256번지 ,,19990531,운영중,,,,,,,22,0,0,204650.4376,464174.1584,3.1E+15,운영
312,은빛1단지경로당,서울특별시 노원구 상계동 1255번지 ,,19990707,운영중,,,,,,,54,0,0,204680.3082,464346.6637,3.1E+15,운영
311,극동늘푸른아파트경로당,서울특별시 노원구 상계동 1116-1번지 ,,19991227,운영중,,,,,,,33,0,0,205056.824,463891.4869,3.1E+15,운영
310,양지마을대림2단지경로당,서울특별시 노원구 중계동 440-66번지 ,,19990531,운영중,,,,,,,52,0,0,,,3.1E+15,운영
309,공릉한보아파트경로당,서울특별시 노원구 공릉동 208-3번지 ,,19990630,운영중,,,,,,,46,0,0,,,3.1E+15,운영
308,공릉비선아파트경로당,서울특별시 노원구 공릉동 109번지 ,,19991231,운영중,,,,,,,24,0,0,207642.1445,458161.8328,3.1E+15,운영
307,건영장미아파트경로당,서울특별시 노원구 공릉동 744번지 ,,19991231,운영중,,,,,,,21,0,0,206583.8124,458543.4081,3.1E+15,운영
306,초안1단지경로당,서울특별시 노원구 월계동 ,,19990317,운영중,,,,,,,0,0,0,,,3.1E+15,운영
305,청백4단지경로당,서울특별시 노원구 월계동 ,,19990317,운영중,,,,,,,50,0,0,,,3.1E+15,운영
304,청백3단지경로당,서울특별시 노원구 월계동 ,,19990317,운영중,,,,,,,36,0,0,,,3.1E+15,운영
303,청백1단지경로당,서울특별시 노원구 월계동 ,,19990430,운영중,,,,,,,25,0,0,,,3.1E+15,운영
302,코오롱아파트경로당,서울특별시 노원구 상계동 1281번지 ,,19980721,운영중,,,,,,,23,0,0,206092.6389,461149.3504,3.1E+15,운영
301,중앙하이츠아파트경로당,서울특별시 노원구 상계동 1279-1번지 ,,19980608,운영중,,,,,,,70,0,0,,,3.1E+15,운영
300,노원우성아파트경로당,서울특별시 노원구 상계동 1251번지 ,,19980403,운영중,,,,,,,30,0,0,205684.6986,461728.7647,3.1E+15,운영
299,배삿골현대아파트경로당,서울특별시 노원구 중계동 34번지 ,,20000831,운영중,,,,,,,0,0,1,207190.5106,460377.8705,3.1E+15,운영
298,불암현대아파트경로당,서울특별시 노원구 상계동 170번지 ,,20001220,운영중,,,,,,,0,0,0,,,3.1E+15,운영
297,월계한일1차아파트경로당,서울특별시 노원구 월계동 926번지 ,,20001127,운영중,,,,,,,0,0,0,205365.2241,457737.9709,3.1E+15,운영
296,우방아파트경로당,서울특별시 노원구 공릉동 108번지 ,,20001201,운영중,,,,,,,0,0,0,207638.2965,458259.0805,3.1E+15,운영
295,상계불암대림아파트경로당,서울특별시 노원구 상계동 1289번지 ,,20000622,운영중,,,,,,,96,0,0,206738.2733,462316.3597,3.1E+15,운영
294,동아불암아파트경로당,서울특별시 노원구 상계동 1285번지 ,,20000421,운영중,,,,,,,60,0,0,206961.3902,462732.1847,3.1E+15,운영
293,미주동방벽운아파트경로당,서울특별시 노원구 상계동 1265번지 ,,20000417,운영중,,,,,,,50,0,0,204922.61,464356.5272,3.1E+15,운영
292,삼창아파트경로당,서울특별시 노원구 중계동 584-1번지 ,,20000313,운영중,,,,,,,31,0,0,206342.0119,461845.2697,3.1E+15,운영
291,건영아파트경로당,서울특별시 노원구 중계동 586번지 ,,20000214,운영중,,,,,,,33,0,0,206646.0493,462119.4317,3.1E+15,운영
290,중계신안아파트경로당,서울특별시 노원구 중계동 590번지 ,,20000131,운영중,,,,,,,33,0,0,206278.9486,461009.4551,3.1E+15,운영
289,양지대림1단지아파트경로당,서울특별시 노원구 중계동 421번지 ,,20000131,운영중,,,,,,,27,0,0,,,3.1E+15,운영
288,중계3차벽산아파트경로당,서울특별시 노원구 중계동 592번지 ,,20000429,운영중,,,,,,,37,0,0,206421.5434,461325.9947,3.1E+15,운영
287,삼성아파트경로당,서울특별시 노원구 중계동 593번지 ,,20000421,운영중,,,,,,,30,0,0,207282.9388,460734.2002,3.1E+15,운영
286,화랑타운아파트경로당,서울특별시 노원구 공릉동 111번지 ,,20000628,운영중,,,,,,,44,0,0,207746.1512,457922.1209,3.1E+15,운영
285,태강아파트경로당,서울특별시 노원구 공릉동 81번지 ,,20000529,운영중,,,,,,,95,0,0,207274.3003,457909.126,3.1E+15,운영
284,공릉아파트경로당,서울특별시 노원구 공릉동 110번지 ,,20000506,운영중,,,,,,,35,0,0,207664.3176,458032.2564,3.1E+15,운영
283,동신아파트경로당,서울특별시 노원구 공릉동 745번지 ,,20000410,운영중,,,,,,,50,0,0,206713.7642,458417.1801,3.1E+15,운영
282,대아아파트,서울특별시 노원구 공릉동 740번지 ,,20021024,운영중,,,,,,,0,0,0,206906.3595,457963.1968,3.1E+15,운영
281,월계현대아파트 경로당,서울특별시 노원구 월계동 929번지 ,,20021022,운영중,,,,,,,0,0,0,205455.6187,457358.732,3.1E+15,운영
280,공릉동신도1차아파트경로당,서울특별시 노원구 공릉동 748번지 ,,20020715,운영중,,,,,,,0,0,43,206108.5545,458357.1026,3.1E+15,운영
279,수락파크빌아파트경로당,서울특별시 노원구 상계동 1269번지 ,,20020515,운영중,,,,,,,0,0,96,204960.4383,464099.6921,3.1E+15,운영
278,청암2단지아파트경로당,서울특별시 노원구 상계동 1276번지 ,,20020403,운영중,,,,,,,0,0,26,206863.5741,462305.969,3.1E+15,운영
277,공릉풍림아파트경로당,서울특별시 노원구 공릉동 725번지 ,,20020328,운영중,,,,,,,0,0,39,205828.7407,458536.634,3.1E+15,운영
276,청암1단지아파트경로당,서울특별시 노원구 상계동 1275번지 ,,20020206,운영중,,,,,,,0,0,22,206943.7953,462601.7501,3.1E+15,운영
275,그랑빌아파트경로당,서울특별시 노원구 월계동 18번지 ,,20020115,운영중,,,,,,,0,0,102,205984.1521,457275.7993,3.1E+15,운영
274,상계우방아파트효도의집,서울특별시 노원구 상계동 1295번지 ,,20011204,운영중,,,,,,,0,0,34,204943.2659,463288.0083,3.1E+15,운영
273,효성화운트빌아파트경로당,서울특별시 노원구 공릉동 106번지 ,,20011123,운영중,,,,,,,0,0,96,207602.3533,458379.7729,3.1E+15,운영
272,청솔아파트경로당,서울특별시 노원구 공릉동 90번지 ,,20011029,운영중,,,,,,,0,0,34,207447.6365,457681.671,3.1E+15,운영
271,상계마들아파트경로당,서울특별시 노원구 상계동 771-3번지 ,,20010917,운영중,,,,,,,0,0,27,204956.6924,459925.679,3.1E+15,운영
270,신원아파트경로당,서울특별시 노원구 공릉동 370-4번지 ,,20010907,운영중,,,,,,,0,0,20,206559.3231,458381.2688,3.1E+15,운영
269,동아불암106동경노당,서울특별시 노원구 상계동 1286번지 ,,20010907,운영중,,,,,,,0,0,30,206868.0957,462650.1986,3.1E+15,운영
268,상계대동아파트경로당,서울특별시 노원구 상계동 1284번지 ,,20010807,운영중,,,,,,,0,0,59,206216.9742,461665.8258,3.1E+15,운영
267,공릉효성아파트경로당,서울특별시 노원구 공릉동 746번지 ,,20010704,운영중,,,,,,,0,0,37,207098.6082,457958.0769,3.1E+15,운영
266,북현경로당,서울특별시 노원구 상계동 1273번지 ,,20010704,운영중,,,,,,,25,0,25,204382.4517,463560.2648,3.1E+15,운영
265,월계한일2차아파트경로당,서울특별시 노원구 월계동 927번지 ,,20010626,운영중,,,,,,,40,0,40,205404.439,457654.9439,3.1E+15,운영
264,공릉두산아파트경로당,서울특별시 노원구 공릉동 747번지 ,,20010507,운영중,,,,,,,35,0,35,206982.408,457624.228,3.1E+15,운영
263,양지대림1차경로당,서울특별시 노원구 중계동 587-1번지 ,,20010430,운영중,,,,,,,21,0,21,206236.6685,461079.9988,3.1E+15,운영
262,상계불암대림아파트207동경로당,서울특별시 노원구 상계동 1290번지 ,,20001220,운영중,,,,,,,30,0,0,206807.0858,462392.7812,3.1E+15,운영
261,학여울청구아파트B단지경로당,서울특별시 노원구 하계동 356번지 ,,20041027,운영중,,,,,,,0,0,97,205631.4439,458922.5438,3.1E+15,운영
260,상계양우아파트경로당,서울특별시 노원구 상계동 1300번지 ,,20041016,운영중,,,,,,,0,0,1,206214.1746,461485.2851,3.1E+15,운영
259,상계동 동양메이저아파트 경로당,서울특별시 노원구 상계동 1305번지 ,,20040726,운영중,,,,,,,0,0,1,205575.7367,461696.6591,3.1E+15,운영
258,상계1동 현대4차아파트 경로당,서울특별시 노원구 상계동 1271번지 ,,20040721,운영중,,,,,,,0,0,1,204403.6682,463413.1425,3.1E+15,운영
257,청암3단지아파트경로당,서울특별시 노원구 중계동 582번지 ,,20040624,운영중,,,,,,,0,0,1,206909.167,462012.793,3.1E+15,운영
256,하계우방아파트노인회경로당,서울특별시 노원구 하계동 353번지 ,,20040624,운영중,,,,,,,0,0,1,206754.7482,459458.0449,3.1E+15,운영
255,공릉1동 대동아파트,서울특별시 노원구 공릉동 604-11번지 ,,20040531,운영중,,,,,,,0,0,28,206332.6627,457504.3619,3.1E+15,운영
254,상계1동 봉산경로당,서울특별시 노원구 상계동 1117-11번지 ,,20040531,운영중,,,,,,,0,0,27,204897.1765,463824.8394,3.1E+15,운영
253,대망드림힐아파트경로당,서울특별시 노원구 상계동 1304번지 ,,20040305,운영중,,,,,,,0,0,1,205079.166,463776.6415,3.1E+15,운영
252,대호프라자경로당,서울특별시 노원구 중계동 591번지 ,,20040224,운영중,,,,,,,0,0,1,206398.7044,461941.9941,3.1E+15,운영
251,신도2차 브래뉴아파트,서울특별시 노원구 공릉동 749번지 ,,20030529,운영중,,,,,,,0,0,0,206279.3393,458150.1624,3.1E+15,운영
250,불암현대아파트106동,서울특별시 노원구 상계동 1294번지 ,,20031209,운영중,,,,,,,27,0,1,207024.6948,462864.1317,3.1E+15,운영
249,공릉대주파크빌경로당,서울특별시 노원구 공릉동 751번지 ,,20030918,운영중,,,,,,,27,0,1,206308.6665,457650.707,3.1E+15,운영
248,경남아너스빌아파트 경로당,서울특별시 노원구 중계동 596번지 ,,20030822,운영중,,,,,,,0,0,37,206655.1555,462187.7396,3.1E+15,운영
247,공릉1동삼익아파트경로당,서울특별시 노원구 공릉동 690-2번지 ,,20030724,운영중,,,,,,,0,0,26,206315.8361,457308.9883,3.1E+15,운영
246,공릉1동 대아아파트경로당,서울특별시 노원구 공릉동 492-1번지 ,,20030618,운영중,,,,,,,22,0,1,206236.2302,457890.0045,3.1E+15,운영
245,은행 경로당,서울특별시 노원구 중계동 68-5번지 ,,20030329,운영중,,,,,,,0,0,43,207310.9509,460656.6315,3.1E+15,운영
244,월계역신도브래뉴아파트경로당,서울특별시 노원구 월계동 942번지 ,,20060119,운영중,,,,,,,20,0,1,205110.0166,458522.0433,3.1E+15,운영
243,중계9단지경로당,서울특별시 노원구 하계동 256번지 ,,20051228,운영중,,,,,,,1,0,1,206492.5158,460050.3899,3.1E+15,운영
242,한일유앤아이아파트경로당,서울특별시 노원구 상계동 1309번지 ,,20051222,운영중,,,,,,,30,0,1,206201.681,461313.287,3.1E+15,운영
241,우림루미아트경로당,서울특별시 노원구 상계동 1307번지 ,,20051216,운영중,,,,,,,50,0,20,204966.7024,463580.7568,3.1E+15,운영
240,한화꿈에그린아파트경로당,서울특별시 노원구 중계동 598번지 ,,20051116,운영중,,,,,,,20,0,1,207281.977,460554.1621,3.1E+15,운영
239,성북역신도브래뉴아파트경로당,서울특별시 노원구 월계동 941번지 ,,20051103,운영중,,,,,,,21,0,1,205131.9461,457868.6756,3.1E+15,운영
238,공릉1동 현대아파트 경로당,서울특별시 노원구 공릉동 590-1번지 ,,20050705,운영중,,,,,,,26,0,26,206748.0375,457634.6167,3.1E+15,운영
237,중계우성3차아파트경로당,서울특별시 노원구 중계동 585번지 ,,20050304,운영중,,,,,,,21,0,1,206375.1488,461118.1048,3.1E+15,운영
236,건양노블레스아파트경로당,서울특별시 노원구 월계동 938번지 ,,20050304,운영중,,,,,,,28,0,1,205796.7072,457209.3452,3.1E+15,운영
235,신성미소지움아파트경로당,서울특별시 노원구 공릉동 756번지 ,,20050207,운영중,,,,,,,22,0,22,207084.0339,458071.1843,3.1E+15,운영
234,상계미라보아파트경로당,서울특별시 노원구 상계동 60-1번지 ,,20050127,운영중,,,,,,,32,0,1,207072.9787,463354.4634,3.1E+15,운영
233,공노회경로당,서울특별시 노원구 공릉동 240-201번지 ,,20041210,운영중,,,,,,,33,0,1,207102.3011,457752.5861,3.1E+15,운영
232,삼익2차아파트경로당,서울특별시 노원구 공릉동 754번지 ,,20041123,운영중,,,,,,,20,0,1,207047.957,458187.2459,3.1E+15,운영
231,벼루마을경로당,서울특별시 노원구 월계동 534-156번지 ,,20001031,운영중,,,,,,,44,0,0,204566.7192,457804.2649,3.1E+15,운영
230,월계 유원아파트 경로당,서울특별시 노원구 월계동 880번지 ,,20071122,운영중,,,,,,,0,0,22,203920.5493,458591.953,3.1E+15,운영
229,월계우남아파트경로당,서울특별시 노원구 월계동 930번지 ,,20060629,운영중,,,,,,,25,0,25,205885.7933,457058.8428,3.1E+15,운영
228,SH중계양지대림2차아파트경로당,서울특별시 노원구 중계동 588-1번지 ,,20060627,운영중,,,,,,,31,0,31,206357.5201,461375.7843,3.1E+15,운영
227,월계흥화브라운빌아파트경로당,서울특별시 노원구 월계동 939번지 ,,20060622,운영중,,,,,,,38,0,38,203811.5228,458807.05,3.1E+15,운영
226,월계풍림아이원아파트경로당,서울특별시 노원구 월계동 944번지 ,,20060522,운영중,,,,,,,38,0,1,205824.5865,457143.5718,3.1E+15,운영
225,세양청마루아파트경로당,서울특별시 노원구 월계동 943번지 ,,20060414,운영중,,,,,,,23,0,1,205286.0919,457599.3725,3.1E+15,운영
224,상계대림아파트 경로당,서울특별시 노원구 상계동 1301번지 ,,20030106,운영중,,,,,,,0,0,0,204423.6193,463602.7319,3.1E+15,운영
223,한신코아빌라 경로당,서울특별시 노원구 하계동 285번지 ,,20080103,운영중,,,,,,,22,0,0,206070.7131,459738.7263,3.1E+15,운영
222,롯데캐슬루나아파트 경로당,서울특별시 노원구 월계동 947번지 ,,20071226,운영중,,,,,,,33,0,0,204325.9896,458245.315,3.1E+15,운영
221,초안산쌍용스윗담홈아파트 경로당,서울특별시 노원구 월계동 945번지 ,,20071226,운영중,,,,,,,32,0,0,203850.7367,458692.96,3.1E+15,운영
220,대동2차아파트경로당,서울특별시 노원구 공릉동 380-1번지 ,,20010105,운영중,,,,,,,22,0,0,206123.6525,458258.0246,3.1E+15,운영
219,동빙고군인아파트(사립),서울특별시 용산구 동빙고동 7번지 ,,19820415,운영중,,,,,,,30,0,1,199349.2734,447128.4669,3.02E+15,운영
218,이태원1 할머니(사립),서울특별시 용산구 이태원동 130-31번지 ,,19810615,운영중,,,,,,,30,0,1,199393.1136,447951.5012,3.02E+15,운영
217,신용산(사립),서울특별시 용산구 이촌동 300-201번지 2 2동 지하호,,19791217,운영중,,,,,,,31,0,1,197538.7956,446174.4951,3.02E+15,운영
216,이태원중부,서울특별시 용산구 이태원동 ,,19780701,운영중,,,,,,,30,0,1,,,3.02E+15,운영
215,이촌2동 할아버지(사립),서울특별시 용산구 이촌동 395번지 ,,19760820,운영중,,,,,,,46,0,1,195946.156,446998.8142,3.02E+15,운영
214,신계(사립),서울특별시 용산구 신계동 48번지 ,,19731025,운영중,,,,,,,90,0,1,197010.8,448183.465,3.02E+15,운영
